latitude,longitude,Entire home,accommodates,bathrooms,bedrooms,beds,cleaning_fee,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,price
34.09722773,-118.3543016,1,2,1,1,1,70 ,2,6,83,0,135
34.09879633,-118.3442281,1,8,2,2,6,59 ,1,23,100,1,197
34.10416409,-118.3292291,1,2,1,0,1,25 ,2,21,98,0,100
34.10172428,-118.3480403,0,2,1,1,1,75 ,2,18,99,0,80
34.1031604,-118.3374883,1,6,2,2,2,25 ,1,110,98,1,198
34.1030948,-118.3453227,0,2,1,1,2,39 ,1,13,100,1,54
34.09847984,-118.3423464,1,8,1,2,5,150 ,3,4,100,0,185
34.08823984,-118.3307213,0,2,1,1,1,10 ,60,23,97,1,85
34.10167813,-118.3366826,1,6,2,2,3,99 ,1,3,93,1,219
34.10226372,-118.3354824,1,3,1,1,1,30 ,1,6,97,1,150
34.10035519,-118.3516344,1,4,1,1,2,100 ,30,6,100,0,130
34.10146506,-118.337513,1,6,2,2,2,100 ,1,82,96,0,199
34.09507345,-118.3509817,1,3,1,0,1,70 ,1,96,97,0,149
34.09018715,-118.3123888,1,2,1,0,1,29 ,1,50,81,1,75
34.1047416,-118.3113154,1,4,1,1,3,79 ,1,1,20,1,129
34.08795384,-118.3129526,0,1,2,1,1,9 ,2,6,83,0,25
34.08561409,-118.3130981,1,2,1,0,0,90 ,3,3,93,1,99
34.10393728,-118.3314799,1,4,1,1,2,139 ,1,26,95,1,90
34.1012184,-118.3379783,1,2,1,0,1,60 ,1,179,90,1,83
34.09575749,-118.3192422,1,2,1,0,1,50 ,1,5,88,0,65
34.10249475,-118.3460973,1,8,3,3,5,140 ,1,127,97,1,299
34.09833369,-118.3611986,0,2,1,1,1,40 ,3,9,100,1,125
34.10370318,-118.3458241,1,8,3,3,7,139 ,1,182,92,1,319
34.09386235,-118.3379055,1,2,1,0,2,180 ,30,98,95,1,86
34.09416919,-118.3406789,1,5,1,0,3,75 ,1,15,93,1,120
34.09791576,-118.3348792,1,2,1,0,1,50 ,3,23,96,0,65
34.10394169,-118.3374007,1,5,1,1,3,65 ,2,125,90,1,99
34.10102738,-118.3389043,1,3,1,0,2,59 ,1,51,87,1,119
34.096104,-118.3414075,1,4,1,1,2,60 ,1,1,100,1,130
34.09373067,-118.3228277,1,4,1,2,2,100 ,3,62,95,0,157
34.10018004,-118.3464867,1,2,1,0,1,70 ,1,13,94,1,97
34.09972869,-118.3492063,1,2,1,1,1,45 ,3,2,90,1,69
34.10097263,-118.3197332,1,3,1,1,2,90 ,2,101,93,0,145
34.09760978,-118.3356144,1,2,1,0,1,70 ,30,44,83,0,89
34.09306042,-118.3235454,1,2,1,0,1,50 ,1,116,93,0,78
34.10378208,-118.3301372,1,3,1,0,2,55 ,1,5,92,1,99
34.1046491,-118.3327288,1,12,2,2,11,150 ,2,17,96,0,250
34.10165306,-118.3405528,1,5,1,1,5,100 ,1,32,96,1,150
34.10333172,-118.3453734,1,2,1,0,1,65 ,3,30,95,1,125
34.09293833,-118.3291109,0,2,1,1,1,10 ,1,1,100,0,69
34.09747147,-118.3282276,1,6,2,2,6,99 ,1,82,91,1,279
34.10328781,-118.3393666,1,8,2,3,6,125 ,1,14,87,1,299
34.0964442,-118.3369761,1,4,1,1,2,60 ,2,42,95,0,135
34.1005013,-118.3431282,0,2,2,1,9,15 ,2,22,87,1,20
34.10236362,-118.3332242,1,10,1,2,6,85 ,2,84,87,0,159
34.10319303,-118.3312626,1,2,1,0,1,25 ,3,1,100,1,100
34.10441259,-118.3312879,1,2,1,0,1,20 ,1,13,97,1,74
34.10328618,-118.3321565,1,10,2,2,9,150 ,2,22,94,1,250
34.10258128,-118.3429645,1,2,1,0,1,70 ,1,161,91,1,145
34.10026083,-118.3447864,1,6,2,2,4,99 ,2,12,95,0,229
34.10240195,-118.3317325,1,5,1,1,3,80 ,2,48,85,1,159
34.08461828,-118.3156763,1,2,1,0,1,90 ,3,7,89,1,79
34.10509428,-118.3132747,1,2,1,0,1,110 ,4,8,93,0,79
34.10150323,-118.3426382,1,5,1,1,2,50 ,1,110,84,0,139
34.09580665,-118.3478487,0,1,1,1,1,50 ,5,28,98,0,77
34.10288151,-118.3226186,1,6,1,0,4,80 ,2,4,85,1,199
34.09689214,-118.3361922,1,8,1,2,5,125 ,1,22,95,0,200
34.09266289,-118.3277067,1,8,2,2,4,110 ,1,19,96,1,225
34.09993193,-118.3478674,1,2,1,0,1,55 ,1,9,100,1,110
34.10116841,-118.3194139,1,2,1,1,1,50 ,2,4,78,0,110
34.08480454,-118.3327589,1,8,3,3,5,140 ,1,21,100,1,286
34.10489779,-118.3115447,1,5,1,1,3,110 ,1,6,87,1,149
34.10166535,-118.3316145,1,6,1,2,2,65 ,1,45,89,1,165
34.09929835,-118.3186731,0,2,1,1,1,30 ,2,15,92,0,60
34.10371004,-118.3158527,0,2,1,1,1,25 ,1,82,96,0,69
34.08396025,-118.3437688,1,10,5.5,5,7,450 ,3,1,100,0,1500
34.10131968,-118.3157195,0,1,1,1,1,20 ,1,1,100,0,75
34.10223962,-118.3138987,1,9,2,2,5,95 ,1,47,89,1,149
34.10101849,-118.3359036,1,7,1,2,4,99 ,1,155,94,1,167
34.09944392,-118.3441897,0,2,1,2,1,50 ,2,4,87,1,65
34.10144334,-118.3301151,1,6,1,1,4,89 ,1,11,89,1,120
34.09035695,-118.3358465,1,8,2,2,4,129 ,2,11,96,1,239
34.10377495,-118.3241712,1,5,1,1,2,79 ,1,7,100,0,159
34.08505531,-118.3244446,0,3,1,1,2,50 ,2,1,100,1,108
34.10282813,-118.3334772,0,4,1,1,2,0 ,1,4,90,0,70
34.10046552,-118.3426347,0,3,1,1,2,20 ,1,9,100,1,66
34.10335578,-118.3416649,1,2,1,0,1,150 ,30,1,80,0,69
34.09556313,-118.3330476,1,3,1,1,1,49 ,1,34,95,1,96
34.10109449,-118.3507731,1,6,2,2,0,165 ,3,160,98,0,330
34.10174019,-118.3279825,1,4,1,1,2,100 ,1,4,100,1,199
34.08634576,-118.3332575,1,4,1,1,2,65 ,1,20,98,1,179
34.10486799,-118.3312008,0,4,1,0,3,20 ,1,60,93,1,65
34.09739644,-118.3495067,1,4,2,1,2,30 ,2,1,100,0,67
34.10121694,-118.3107241,1,3,1,0,2,65 ,1,7,83,0,105
34.08909348,-118.3115777,0,2,1,1,1,25 ,1,1,100,0,75
34.09587335,-118.3475549,1,1,1,1,1,50 ,21,1,100,0,110
34.09538613,-118.3559123,1,3,1,0,1,50 ,3,3,100,0,85
34.0865949,-118.3252437,0,2,1,1,1,20 ,3,1,100,0,55
34.09476544,-118.3404015,1,2,1,0,1,60 ,3,110,98,0,105
34.09320466,-118.3331598,0,2,1,1,1,20 ,1,78,96,1,60
34.08693154,-118.3409114,0,2,1,1,1,20 ,1,256,98,1,65
34.08341777,-118.3422558,1,4,1,1,2,90 ,3,6,100,0,110
34.08586257,-118.3372349,1,2,1,0,1,45 ,2,77,99,0,85
34.09475376,-118.3351076,0,2,1,1,1,40 ,2,61,99,0,79
34.09544317,-118.3351999,0,3,2,1,1,35 ,1,105,96,1,89
34.10363721,-118.3143493,1,2,1,1,1,70 ,3,122,91,1,82
34.1018864,-118.3470227,1,7,1,1,3,40 ,1,1,100,0,250
34.10140798,-118.337778,1,5,1,1,3,69 ,1,3,47,1,169
34.10422271,-118.3345267,1,4,1,0,1,65 ,1,116,88,1,102
34.09471468,-118.339537,1,2,1,0,1,60 ,3,155,98,0,115
34.10227791,-118.346621,1,3,1,0,2,70 ,1,23,96,1,90
34.10505958,-118.3170088,0,2,1,1,1,20 ,2,8,95,1,80
34.08540811,-118.3318499,1,6,1,2,2,250 ,20,1,80,0,150
34.09986927,-118.3514573,1,2,1,1,1,150 ,1,11,98,1,150
34.10073043,-118.3516993,1,2,1,1,1,50 ,3,23,99,0,130
34.0849958,-118.3224644,1,2,1,1,1,85 ,2,78,94,0,110
34.10344582,-118.3428652,1,3,1,0,2,75 ,1,93,86,0,150
34.10252099,-118.3319955,1,3,1,1,1,59 ,1,49,90,0,94
34.09272526,-118.3404656,1,5,2,2,2,60 ,2,10,100,1,340
34.09611913,-118.3510266,1,3,1,1,1,90 ,2,124,95,0,142
34.0953208,-118.3594987,1,2,1,0,1,85 ,1,115,89,1,85
34.09776447,-118.3484543,1,3,1,0,1,80 ,4,4,100,0,122
34.09964274,-118.3257164,1,4,2,2,2,90 ,3,3,100,1,199
34.09638757,-118.3254036,1,5,1,2,2,79 ,1,79,95,1,149
34.10207481,-118.3396222,1,3,1,1,1,150 ,4,22,99,0,105
34.08877047,-118.3094127,0,3,1,1,2,35 ,1,3,100,1,99
34.10268612,-118.3388961,1,5,1,1,4,99 ,1,89,98,1,199
34.10422078,-118.3364878,1,8,1,0,5,79 ,2,12,93,1,189
34.09242231,-118.3241151,1,3,1,0,2,25 ,1,12,97,1,115
34.09741982,-118.3460941,1,3,1,0,2,45 ,1,25,99,0,109
34.09322494,-118.3282293,1,8,2,2,4,110 ,1,4,100,1,225
34.09178692,-118.3311051,1,2,1,1,2,125 ,12,87,92,0,175
34.1052061,-118.3279243,1,4,1,0,2,25 ,2,54,94,0,110
34.09325663,-118.3390165,1,2,1,0,1,60 ,3,49,98,0,98
34.10148482,-118.3474022,1,4,1,1,2,75 ,1,1,100,1,177
34.09125682,-118.3107145,1,2,1,0,1,29 ,1,8,55,1,74
34.09949697,-118.3490963,1,2,1,1,1,35 ,1,2,100,0,90
34.08847521,-118.3116406,1,8,2,3,3,120 ,1,4,100,1,430
34.09918201,-118.3266264,1,3,1,1,1,49 ,1,103,92,1,101
34.10332212,-118.331497,1,5,1,0,2,55 ,1,4,85,1,125
34.08794192,-118.3364476,1,4,1,1,1,65 ,2,10,76,1,85
34.10003566,-118.3276935,1,2,1,0,2,69 ,2,88,92,1,120
34.10238556,-118.3505736,1,3,1,1,1,35 ,2,16,98,0,75
34.10379963,-118.3293971,1,4,1,1,2,130 ,1,1,100,0,106
34.10115482,-118.3465951,1,3,1,0,1,70 ,1,5,100,1,100
34.10222729,-118.3450399,1,4,1,1,0,250 ,31,2,100,0,123
34.10463775,-118.3158282,1,4,1,1,2,75 ,4,2,100,1,120
34.10451876,-118.3195932,0,1,1.5,1,1,100 ,3,3,87,0,75
34.1007198,-118.3452727,0,1,2,1,1,15 ,1,60,97,1,31
34.09249521,-118.3251642,1,2,1,0,1,20 ,1,19,96,0,99
34.10049392,-118.3434712,0,2,2,1,1,45 ,1,19,84,0,55
34.09170764,-118.3285209,0,1,1,1,1,20 ,2,7,94,0,12
34.10449598,-118.3330162,1,3,1,0,2,25 ,2,14,91,0,75
34.09788714,-118.3525001,1,2,1,1,1,80 ,4,1,100,0,78
34.09839033,-118.3284436,1,8,2,2,4,99 ,1,12,88,1,279
34.10185843,-118.3378728,1,6,2,2,5,110 ,1,138,93,1,232
34.08508353,-118.3400386,0,2,1,1,1,20 ,2,5,100,0,77
34.10201539,-118.3278816,1,2,1,0,1,45 ,1,304,85,1,129
34.0954507,-118.3345571,1,6,2,3,3,135 ,1,11,96,1,229
34.1010844,-118.3504717,1,2,1,1,1,45 ,2,19,96,0,139
34.08694093,-118.3324316,1,3,1,1,1,85 ,3,11,95,0,88
34.10368792,-118.3420468,1,3,1,1,1,110 ,1,49,91,0,130
34.09222639,-118.3332443,1,3,1,1,2,99 ,1,81,99,1,135
34.1017596,-118.3435384,1,3,1,0,1,250 ,31,4,90,0,105
34.08455114,-118.3263395,1,3,1,1,2,55 ,2,3,87,1,84
34.10035181,-118.3441565,1,4,1,0,1,49 ,1,1,80,1,120
34.10025257,-118.350157,1,5,1,1,2,60 ,1,20,95,0,105
34.09379295,-118.3402015,1,4,1,1,3,75 ,2,50,93,0,115
34.09610739,-118.3423178,0,2,1,1,1,40 ,1,110,95,0,44
34.08438567,-118.3415354,0,2,0,1,1,25 ,3,186,95,1,79
34.09414357,-118.310052,0,2,1,1,1,5 ,1,9,90,1,32
34.0840593,-118.3155809,1,2,1,0,1,90 ,3,4,100,1,69
34.09198525,-118.3296715,0,2,4,1,1,10 ,2,2,90,1,65
34.0876637,-118.326622,1,2,1,1,1,65 ,3,4,100,0,95
34.10279604,-118.3441827,1,1,1,1,1,80 ,29,10,96,0,99
34.09286765,-118.3121477,1,6,2,2,2,70 ,3,1,100,1,119
34.10097687,-118.3265102,1,2,1,1,2,60 ,1,16,98,1,119
34.0975462,-118.3578988,1,2,1,1,1,95 ,3,4,95,0,115
34.10385605,-118.3256207,1,5,2,2,2,60 ,2,13,98,1,189
34.10288542,-118.3312043,0,2,1,0,1,0 ,1,18,91,0,75
34.10034806,-118.3477084,1,2,1,0,1,65 ,1,103,92,1,92
34.09333396,-118.3256713,1,4,1,0,3,90 ,1,13,85,1,10
34.10065233,-118.3464334,1,2,1,0,1,60 ,1,129,98,0,90
34.10087419,-118.3468548,1,4,1,1,2,69 ,1,20,91,1,129
34.09352408,-118.3196422,1,4,1,1,1,70 ,1,3,100,1,85
34.08686161,-118.3146702,1,16,4,7,12,275 ,1,11,96,1,796
34.0977489,-118.3354751,1,6,2,2,4,75 ,1,51,94,0,229
34.09356376,-118.3390055,1,2,1,0,1,60 ,3,105,98,0,98
34.08523943,-118.3324597,1,8,3,3,4,125 ,1,14,94,1,275
34.09931629,-118.3225488,1,4,1,2,2,75 ,2,8,97,0,145
34.10421739,-118.3322783,1,2,1,1,1,75 ,1,22,90,1,70
34.09707891,-118.3408217,0,1,2,1,1,10 ,2,7,91,1,29
34.08519831,-118.310665,1,4,1,1,3,60 ,2,2,100,0,180
34.09758365,-118.3514862,1,7,2,2,4,80 ,1,84,99,1,180
34.10371432,-118.3441144,1,4,1,1,1,250 ,31,3,93,0,123
34.09891693,-118.3443408,0,2,1,1,1,40 ,1,77,91,1,95
34.09943293,-118.3181478,1,2,1,0,1,29 ,1,7,91,1,90
34.09297913,-118.3363147,0,2,1,1,1,39 ,1,10,98,1,79
34.10316603,-118.3337403,1,3,1,0,2,30 ,1,41,95,1,1000
34.08435093,-118.3414906,0,3,1,1,2,45 ,2,87,96,1,125
34.09831637,-118.3469876,1,5,2,2,2,100 ,1,74,93,1,149
34.10001093,-118.3217385,1,4,1,1,2,60 ,1,66,99,1,120
34.10124678,-118.3359665,1,10,1,1,7,80 ,1,5,92,0,99
34.09979389,-118.321405,1,4,1,1,2,60 ,1,56,94,1,120
34.10479295,-118.3346796,1,6,2,2,3,70 ,1,56,91,1,149
34.10216461,-118.3477602,1,4,1,1,2,85 ,1,73,88,1,79
34.10236022,-118.3474899,1,6,1,1,3,55 ,1,39,91,1,89
34.10189731,-118.3441084,0,4,1,1,2,25 ,1,1,100,0,90
34.10421959,-118.3359386,1,5,1,0,2,65 ,1,129,84,1,107
34.09665712,-118.3204892,0,2,1,1,1,15 ,1,42,82,1,54
34.10271936,-118.3319778,0,2,1,1,1,35 ,3,14,100,1,75
34.10021315,-118.3265252,1,5,2,2,2,100 ,30,1,100,0,350
34.08821973,-118.3095714,0,1,1,1,1,5 ,1,24,96,0,30
34.10401417,-118.3359519,1,2,1,0,1,15 ,2,2,70,1,75
34.09500481,-118.3504942,1,3,1,1,1,65 ,2,38,95,0,120
34.0920212,-118.3304547,1,7,2,2,3,129 ,2,3,100,1,275
34.10281611,-118.3475765,1,3,1,0,1,70 ,1,7,97,1,90
34.09829771,-118.343354,1,2,1,0,1,25 ,2,41,98,1,110
34.10191064,-118.3139766,1,7,1,1,4,90 ,1,9,82,1,125
34.10137089,-118.3492498,1,7,2,1,3,69 ,1,35,94,1,199
34.08711404,-118.3235169,0,2,1,1,1,45 ,7,1,100,0,75
34.09592916,-118.335236,1,2,1,1,1,80 ,2,12,88,1,69
34.10180882,-118.3336493,0,2,1,1,1,85 ,2,3,100,1,76
34.1010315,-118.3444706,1,4,1,1,3,100 ,1,62,98,1,129
34.09724251,-118.3533259,1,2,1,0,1,60 ,2,4,93,0,97
34.09912752,-118.3472377,0,1,1,1,1,50 ,14,1,80,1,62
34.08759526,-118.3299404,1,2,1,0,1,100 ,4,14,95,0,105
34.09600331,-118.3486733,1,2,1,1,1,150 ,15,1,100,0,188
34.10088324,-118.3594654,1,12,4,5,5,450 ,1,6,97,0,890
34.09334354,-118.3194699,1,6,2,2,2,45 ,1,2,100,1,169
34.09734354,-118.3331678,1,8,2,2,4,150 ,2,26,98,1,300
34.10040232,-118.3327189,1,3,1,0,1,0 ,2,122,98,0,120
34.09749575,-118.3401913,0,2,1,1,1,149 ,1,1,100,0,77
34.09768361,-118.3137877,1,4,1,0,2,50 ,1,161,97,0,120
34.1043278,-118.3243961,1,5,1,1,3,79 ,1,12,98,0,169
34.09650764,-118.3482152,0,2,1,1,1,30 ,1,34,91,0,54
34.09777779,-118.3172966,1,6,2,2,3,150 ,2,8,93,0,199
34.10419445,-118.3129693,1,2,1,1,1,80 ,3,9,89,0,80
34.10359696,-118.3423405,1,5,1,1,2,99 ,1,17,94,1,99
34.09766374,-118.3460969,1,6,2,2,4,120 ,1,73,94,0,165
34.10515443,-118.3230962,1,3,1,1,1,45 ,1,6,97,1,165
34.10033824,-118.3271809,1,5,2,2,3,99 ,1,18,94,0,169
34.10265061,-118.3332972,1,2,1,0,1,0 ,12,1,100,0,90
34.09837246,-118.3487103,1,3,1,1,1,80 ,1,16,93,1,140
34.09497432,-118.320044,1,2,1,0,1,50 ,1,129,86,0,74
34.08483678,-118.325202,1,4,2.5,2,2,249 ,2,13,92,1,299
34.09364172,-118.3330922,1,3,1,1,2,30 ,2,3,100,1,130
34.10218133,-118.3417769,1,4,1,0,2,70 ,1,70,87,1,68
34.08810971,-118.3329213,1,2,1,1,1,50 ,7,3,93,1,90
34.0990779,-118.3420377,0,2,1,1,1,45 ,1,3,100,1,60
34.10304419,-118.3451689,1,2,1,0,0,250 ,31,3,100,0,98
34.1028194,-118.3103557,1,2,1,1,1,60 ,2,18,98,0,75
34.08604896,-118.3388073,1,4,1,2,2,75 ,2,19,98,0,196
34.10077465,-118.3335,1,3,1,0,1,55 ,1,58,79,1,109
34.10177941,-118.3511295,1,3,1,1,1,49 ,1,8,100,1,95
34.10236432,-118.338018,1,8,2,3,8,119 ,1,81,92,1,449
34.10060443,-118.3417875,0,2,1,1,1,40 ,1,261,96,1,100
34.10315961,-118.3432673,1,2,1,0,1,150 ,30,2,90,0,75
34.1033931,-118.330319,1,3,1,0,2,80 ,1,2,100,1,125
34.08646862,-118.3110765,0,2,2,1,1,49 ,7,1,100,0,39
34.0851528,-118.3302575,1,8,2.5,2,4,89 ,1,1,100,1,199
34.09680478,-118.3230806,1,5,2,2,2,99 ,2,4,95,0,250
34.09649381,-118.3560521,1,8,3,4,0,295 ,3,4,100,0,2000
34.10109961,-118.3149961,0,2,1,1,1,20 ,1,35,84,1,45
34.0971583,-118.324193,1,2,1,0,2,20 ,6,1,60,0,76
34.09360065,-118.3406806,0,2,1,1,1,53 ,1,76,94,0,75
34.09677162,-118.3424997,1,4,1,1,1,50 ,1,5,73,1,500
34.09983043,-118.349491,1,2,1,0,1,30 ,3,1,80,0,85
34.08644807,-118.3125818,0,2,2,1,1,14 ,2,25,83,0,39
34.08979059,-118.3139536,1,2,1,1,1,49 ,4,5,96,0,79
34.09793844,-118.3196881,1,4,1.5,1,2,70 ,1,7,94,1,140
34.08481492,-118.3123347,1,4,1,0,2,85 ,1,13,97,0,91
34.09448059,-118.3465445,1,6,2.5,3,4,0 ,2,2,100,0,90
34.09961917,-118.3456822,0,1,2,1,1,15 ,1,36,94,1,29
34.10043258,-118.3115522,1,5,2,2,2,150 ,1,12,92,1,200
34.09976685,-118.343278,1,4,1,0,1,150 ,2,2,90,1,150
34.10111795,-118.3160621,0,3,1,1,2,10 ,2,3,93,1,80
34.10446977,-118.3315611,1,3,1,0,1,35 ,1,15,95,0,92
34.10294615,-118.3337049,1,4,1,1,1,10 ,2,86,89,1,157
34.10080474,-118.344377,1,4,1,1,2,35 ,1,134,97,1,99
34.10303872,-118.3360063,1,4,1,1,2,65 ,2,5,100,0,95
34.10166941,-118.3492611,1,2,1,0,2,60 ,14,46,95,0,110
34.10187391,-118.3152808,0,2,1,1,1,30 ,1,65,96,1,50
34.10149175,-118.3439921,1,4,1,1,2,60 ,1,48,92,1,110
34.10229148,-118.3447761,1,6,2,2,6,99 ,1,128,91,1,279
34.09796056,-118.3179566,0,2,1,1,1,15 ,2,20,97,0,35
34.08835388,-118.3129293,0,3,1,1,2,10 ,1,7,100,0,50
34.09637779,-118.3225398,1,3,1,2,2,60 ,2,17,96,0,109
34.09685562,-118.3121874,1,4,1,1,1,25 ,1,38,91,0,99
34.09392288,-118.3230547,1,6,2,3,2,100 ,5,3,100,0,225
34.10304417,-118.3387456,1,5,1,1,3,79 ,1,11,98,1,249
34.09468156,-118.3216636,0,2,1,1,1,0 ,1,256,98,0,91
34.10431329,-118.3137025,1,2,1,0,2,50 ,4,2,100,0,85
34.08777768,-118.3137313,1,8,2,2,4,195 ,3,24,99,0,167
34.10216976,-118.3469004,1,8,3,3,5,140 ,1,59,97,1,299
34.09418506,-118.3427074,1,3,1,1,1,95 ,2,8,98,0,100
34.09081448,-118.3213851,1,3,1,1,2,60 ,2,26,98,1,98
34.09002321,-118.3130003,0,2,1,1,1,16 ,1,58,95,1,59
34.10473976,-118.3129038,1,6,1,2,3,54 ,2,14,77,0,199
34.10076421,-118.3437485,0,1,2,1,1,15 ,1,31,94,1,31
34.08679575,-118.3112244,1,2,1,1,1,50 ,1,5,100,1,145
34.08646544,-118.3129097,0,1,2,1,1,9 ,2,17,93,0,25
34.09746267,-118.3547626,1,3,1,1,1,50 ,1,48,98,1,140
34.10400772,-118.3340495,1,3,1,0,1,20 ,1,6,87,1,105
34.09247104,-118.3172956,0,1,1,1,1,30 ,1,2,60,0,40
34.0869922,-118.3351074,1,8,1,2,2,35 ,1,116,98,1,190
34.08570078,-118.32357,1,4,1,1,2,85 ,3,38,93,0,90
34.10191798,-118.3367139,0,4,1,1,1,25 ,1,72,96,1,83
34.10207925,-118.3330329,1,2,1,0,1,45 ,1,203,90,0,139
34.10128419,-118.3365012,1,4,1,1,2,50 ,2,22,94,1,159
34.08420063,-118.3235851,1,4,2.5,2,2,249 ,2,7,100,1,299
34.10286565,-118.3469118,1,8,3,3,5,140 ,1,149,97,1,299
34.09963769,-118.3427395,1,2,1,0,1,100 ,4,47,95,0,109
34.09988376,-118.3415798,0,2,2,1,9,15 ,2,10,64,0,25
34.09601176,-118.3459108,1,4,1,0,1,60 ,7,2,100,0,120
34.10016672,-118.3254017,1,6,2,2,4,100 ,1,2,100,1,299
34.10512134,-118.3311245,1,3,1,0,1,80 ,1,11,98,0,105
34.10070114,-118.3443228,1,4,1,1,1,55 ,2,63,90,1,125
34.09684086,-118.3485228,0,2,1.5,1,1,0 ,1,1,100,0,147
34.09248262,-118.325285,1,3,1,1,3,50 ,2,18,97,1,110
34.09380958,-118.3364794,0,2,1,1,1,100 ,2,18,100,0,75
34.10011896,-118.3433542,1,3,1,1,1,109 ,2,2,90,1,160
34.09643677,-118.3357293,0,2,1,1,1,15 ,2,5,88,0,75
34.08752046,-118.309975,1,8,3,3,4,140 ,1,54,96,1,254
34.10182334,-118.3309863,1,4,1,1,1,21 ,1,5,96,1,120
34.10100905,-118.3465676,1,5,1,1,2,59 ,1,38,88,1,149
34.10298749,-118.3384374,0,4,2,1,5,10 ,1,3,80,0,108
34.10217622,-118.3528643,1,2,1,1,1,45 ,1,37,97,0,145
34.10370876,-118.3374323,1,6,2,2,5,99 ,1,90,95,1,279
34.10461687,-118.312529,1,3,1,1,1,50 ,1,11,92,0,89
34.08551284,-118.313555,0,2,1,1,1,20 ,1,12,100,0,70
34.10258908,-118.343332,1,2,1,0,1,150 ,30,1,80,0,79
34.08490442,-118.3249168,1,2,1,1,1,85 ,2,43,94,0,97
34.10173269,-118.3103895,1,6,2,2,6,99 ,1,12,93,1,279
34.0951447,-118.3327537,1,6,1,2,3,100 ,2,205,100,1,199
34.09129953,-118.3243417,1,2,1,1,1,40 ,2,314,94,1,95
34.085731,-118.3413298,1,6,2,2,4,95 ,30,14,99,0,189
34.09788125,-118.3458121,0,2,1,1,1,30 ,30,4,90,1,110
34.10213027,-118.3440223,1,4,1,1,2,80 ,1,7,100,1,175
34.10335072,-118.3301139,1,6,2,2,5,119 ,2,126,94,1,149
34.09638393,-118.3189456,0,2,1,1,1,15 ,1,47,88,1,55
34.10287334,-118.3311946,1,2,1,0,1,75 ,1,26,91,1,63
34.10192296,-118.3109935,1,2,1,1,1,60 ,3,6,92,0,80
34.09276382,-118.3223316,1,4,1,2,2,100 ,3,3,93,0,90
34.10129098,-118.3260349,1,4,1,1,2,100 ,3,11,98,1,325
34.10126873,-118.3419805,1,2,1,0,1,75 ,3,220,93,1,120
34.0875248,-118.3095608,0,1,1,1,3,8 ,1,5,96,0,30
34.08405129,-118.3146088,0,2,3.5,1,1,9 ,15,8,95,0,52
34.09412624,-118.3222309,0,2,1,1,2,25 ,3,42,89,0,55
34.102647,-118.3157071,1,8,2,2,5,100 ,1,14,90,1,169
34.10061034,-118.3476174,1,2,1,1,1,80 ,2,1,100,1,125
34.10178,-118.3287934,1,3,1,1,2,45 ,1,3,93,0,99
34.09083679,-118.3217538,0,4,1,2,3,45 ,2,14,100,1,72
34.10417179,-118.3305578,1,2,1,0,1,50 ,2,3,93,0,80
34.10247657,-118.3271691,1,5,1,1,3,80 ,2,7,100,1,180
34.09618056,-118.350228,1,4,1,1,2,65 ,1,19,98,1,179
34.10218759,-118.3385406,1,4,1,1,2,55 ,1,9,84,0,112
34.10363423,-118.3274978,1,2,1,1,1,125 ,2,1,100,0,139
34.09727865,-118.3445392,1,5,2,2,3,100 ,4,2,100,0,289
34.10308164,-118.3416835,1,3,1,1,2,65 ,1,7,97,1,99
34.08594985,-118.3096875,1,8,3,3,5,140 ,1,25,93,1,255
34.09272635,-118.3412895,1,1,1,1,1,60 ,6,7,97,0,70
34.10143612,-118.31641,1,8,2,2,4,95 ,1,11,84,1,129
34.0950457,-118.3364685,1,2,1,1,1,80 ,1,40,88,1,116
34.10177615,-118.3371779,1,7,2,2,4,75 ,1,174,93,1,129
34.09387826,-118.3380052,1,2,1,1,1,50 ,3,18,91,0,99
34.10386239,-118.3430304,1,2,1,1,1,80 ,14,11,96,1,87
34.10336859,-118.3455501,1,8,3,3,5,140 ,1,76,97,1,299
34.10151808,-118.3505178,0,2,1,1,1,5 ,1,45,98,0,90
34.09881152,-118.3426705,1,5,2,2,2,139 ,2,4,80,1,220
34.09581838,-118.3440315,0,2,1,1,1,35 ,1,17,95,0,90
34.09488391,-118.3239949,1,2,1,0,1,65 ,1,5,100,1,100
34.09948669,-118.3446907,0,2,1,1,1,25 ,1,172,96,0,76
34.09572979,-118.3546024,0,1,1,1,1,7 ,1,8,100,0,43
34.1011493,-118.3319294,1,3,1,0,2,61 ,1,2,100,1,127
34.10195219,-118.3445047,0,3,1,1,2,15 ,1,47,84,0,75
34.09773918,-118.3289987,1,4,2,2,2,60 ,1,8,95,1,255
34.10092338,-118.358102,1,2,1,0,1,35 ,2,13,95,0,75
34.10106408,-118.3166282,1,3,1,1,1,30 ,2,11,98,1,92
34.10368413,-118.3369229,1,4,1,1,2,49 ,1,61,92,1,99
34.0990467,-118.3113561,0,2,1,1,1,30 ,1,29,92,0,55
34.10075392,-118.3209648,1,4,2,2,1,90 ,2,9,91,0,119
34.10471149,-118.3289924,1,3,1,0,2,99 ,1,33,97,0,89
34.09911272,-118.3509362,1,6,2,2,3,45 ,2,5,100,1,195
34.10014538,-118.3486691,0,2,2,2,2,0 ,4,2,100,0,180
34.08501957,-118.3138393,1,3,1,1,1,100 ,7,5,92,0,120
